"x"	"y"
-10	-90
-9.72602739726027	-89.6281800391389
-9.45205479452055	-89.2563600782779
-9.17808219178082	-88.8845401174168
-8.9041095890411	-88.5127201565558
-8.63013698630137	-88.1409001956947
-8.35616438356164	-87.7690802348337
-8.08219178082192	-87.3972602739726
-7.80821917808219	-87.0254403131115
-7.53424657534247	-86.6536203522505
-7.26027397260274	-86.2818003913894
-6.98630136986301	-85.9099804305284
-6.71232876712329	-85.5381604696673
-6.43835616438356	-85.1663405088063
-6.16438356164384	-84.7945205479452
-5.89041095890411	-84.4227005870842
-5.61643835616438	-84.0508806262231
-5.34246575342466	-83.679060665362
-5.06849315068493	-83.307240704501
-4.79452054794521	-82.9354207436399
-4.52054794520548	-82.5636007827789
-4.24657534246575	-82.1917808219178
-3.97260273972603	-81.8199608610568
-3.6986301369863	-81.4481409001957
-3.42465753424658	-81.0763209393346
-3.15068493150685	-80.7045009784736
-2.87671232876712	-80.3326810176125
-2.6027397260274	-79.9608610567515
-2.32876712328767	-79.5890410958904
-2.05479452054795	-79.2172211350293
-1.78082191780822	-78.8454011741683
-1.50684931506849	-78.4735812133072
-1.23287671232877	-78.1017612524462
-0.958904109589042	-77.7299412915851
-0.684931506849315	-77.3581213307241
-0.41095890410959	-76.986301369863
-0.136986301369863	-76.614481409002
0.136986301369863	-76.2426614481409
0.410958904109588	-75.8708414872798
0.684931506849315	-75.4990215264188
0.95890410958904	-75.1272015655577
1.23287671232877	-74.7553816046967
1.50684931506849	-74.3835616438356
1.78082191780822	-74.0117416829746
2.05479452054794	-73.6399217221135
2.32876712328767	-73.2681017612524
2.6027397260274	-72.8962818003914
2.87671232876712	-72.5244618395303
3.15068493150685	-72.1526418786693
3.42465753424657	-71.7808219178082
3.6986301369863	-71.4090019569472
3.97260273972603	-71.0371819960861
4.24657534246575	-70.6653620352251
4.52054794520548	-70.293542074364
4.7945205479452	-69.9217221135029
5.06849315068493	-69.5499021526419
5.34246575342466	-69.1780821917808
5.61643835616438	-68.8062622309198
5.89041095890411	-68.4344422700587
6.16438356164383	-68.0626223091976
6.43835616438356	-67.6908023483366
6.71232876712329	-67.3189823874755
6.98630136986301	-66.9471624266145
7.26027397260274	-66.5753424657534
7.53424657534246	-66.2035225048924
7.80821917808219	-65.8317025440313
8.08219178082192	-65.4598825831703
8.35616438356164	-65.0880626223092
8.63013698630137	-64.7162426614481
8.9041095890411	-64.3444227005871
9.17808219178082	-63.972602739726
9.45205479452055	-63.600782778865
9.72602739726027	-63.2289628180039
10	-62.8571428571429
10.2739726027397	-62.4853228962818
10.5479452054795	-62.1135029354207
10.8219178082192	-61.7416829745597
11.0958904109589	-61.3698630136986
11.3698630136986	-60.9980430528376
11.6438356164384	-60.6262230919765
11.9178082191781	-60.2544031311155
12.1917808219178	-59.8825831702544
12.4657534246575	-59.5107632093933
12.7397260273973	-59.1389432485323
13.013698630137	-58.7671232876712
13.2876712328767	-58.3953033268102
13.5616438356164	-58.0234833659491
13.8356164383562	-57.6516634050881
14.1095890410959	-57.279843444227
14.3835616438356	-56.908023483366
14.6575342465753	-56.5362035225049
14.9315068493151	-56.1643835616438
15.2054794520548	-55.7925636007828
15.4794520547945	-55.4207436399217
15.7534246575342	-55.0489236790607
16.027397260274	-54.6771037181996
16.3013698630137	-54.3052837573386
16.5753424657534	-53.9334637964775
16.8493150684931	-53.5616438356164
17.1232876712329	-53.1898238747554
17.3972602739726	-52.8180039138943
17.6712328767123	-52.4461839530333
17.9452054794521	-52.0743639921722
18.2191780821918	-51.7025440313112
18.4931506849315	-51.3307240704501
18.7671232876712	-50.958904109589
19.041095890411	-50.587084148728
19.3150684931507	-50.2152641878669
19.5890410958904	-49.8434442270059
19.8630136986301	-49.4716242661448
20.1369863013699	-49.0998043052838
20.4109589041096	-48.7279843444227
20.6849315068493	-48.3561643835616
20.958904109589	-47.9843444227006
21.2328767123288	-47.6125244618395
21.5068493150685	-47.2407045009785
21.7808219178082	-46.8688845401174
22.0547945205479	-46.4970645792564
22.3287671232877	-46.1252446183953
22.6027397260274	-45.7534246575342
22.8767123287671	-45.3816046966732
23.1506849315068	-45.0097847358121
23.4246575342466	-44.6379647749511
23.6986301369863	-44.26614481409
23.972602739726	-43.894324853229
24.2465753424658	-43.5225048923679
24.5205479452055	-43.1506849315069
24.7945205479452	-42.7788649706458
25.0684931506849	-42.4070450097847
25.3424657534247	-42.0352250489237
25.6164383561644	-41.6634050880626
25.8904109589041	-41.2915851272016
26.1643835616438	-40.9197651663405
26.4383561643836	-40.5479452054795
26.7123287671233	-40.1761252446184
26.986301369863	-39.8043052837573
27.2602739726027	-39.4324853228963
27.5342465753425	-39.0606653620352
27.8082191780822	-38.6888454011742
28.0821917808219	-38.3170254403131
28.3561643835616	-37.9452054794521
28.6301369863014	-37.573385518591
28.9041095890411	-37.2015655577299
29.1780821917808	-36.8297455968689
29.4520547945205	-36.4579256360078
29.7260273972603	-36.0861056751468
30	-35.7142857142857
30.2739726027397	-35.3424657534247
30.5479452054795	-34.9706457925636
30.8219178082192	-34.5988258317025
31.0958904109589	-34.2270058708415
31.3698630136986	-33.8551859099804
31.6438356164384	-33.4833659491194
31.9178082191781	-33.1115459882583
32.1917808219178	-32.7397260273973
32.4657534246575	-32.3679060665362
32.7397260273973	-31.9960861056751
33.013698630137	-31.6242661448141
33.2876712328767	-31.252446183953
33.5616438356164	-30.880626223092
33.8356164383562	-30.5088062622309
34.1095890410959	-30.1369863013699
34.3835616438356	-29.7651663405088
34.6575342465753	-29.3933463796478
34.9315068493151	-29.0215264187867
35.2054794520548	-28.6497064579256
35.4794520547945	-28.2778864970646
35.7534246575342	-27.9060665362035
36.027397260274	-27.5342465753425
