x y
-15 -10
-14.8238747553816 -9.76516634050881
-14.6477495107632 -9.53033268101761
-14.4716242661448 -9.29549902152642
-14.2954990215264 -9.06066536203523
-14.119373776908 -8.82583170254403
-13.9432485322896 -8.59099804305284
-13.7671232876712 -8.35616438356164
-13.5909980430528 -8.12133072407045
-13.4148727984344 -7.88649706457926
-13.2387475538161 -7.65166340508806
-13.0626223091976 -7.41682974559687
-12.8864970645793 -7.18199608610568
-12.7103718199609 -6.94716242661448
-12.5342465753425 -6.71232876712329
-12.3581213307241 -6.47749510763209
-12.1819960861057 -6.2426614481409
-12.0058708414873 -6.00782778864971
-11.8297455968689 -5.77299412915851
-11.6536203522505 -5.53816046966732
-11.4774951076321 -5.30332681017613
-11.3013698630137 -5.06849315068493
-11.1252446183953 -4.83365949119374
-10.9491193737769 -4.59882583170254
-10.7729941291585 -4.36399217221135
-10.5968688845401 -4.12915851272016
-10.4207436399217 -3.89432485322896
-10.2446183953033 -3.65949119373777
-10.0684931506849 -3.42465753424658
-9.89236790606654 -3.18982387475538
-9.71624266144814 -2.95499021526419
-9.54011741682975 -2.72015655577299
-9.36399217221135 -2.4853228962818
-9.18786692759295 -2.25048923679061
-9.01174168297456 -2.01565557729941
-8.83561643835616 -1.78082191780822
-8.65949119373777 -1.54598825831703
-8.48336594911937 -1.31115459882583
-8.30724070450098 -1.07632093933464
-8.13111545988258 -0.841487279843445
-7.95499021526419 -0.606653620352251
-7.77886497064579 -0.371819960861057
-7.6027397260274 -0.136986301369863
-7.426614481409 0.0978473581213297
-7.25048923679061 0.332681017612524
-7.07436399217221 0.567514677103718
-6.89823874755382 0.80234833659491
-6.72211350293542 1.0371819960861
-6.54598825831703 1.2720156555773
-6.36986301369863 1.50684931506849
-6.19373776908023 1.74168297455969
-6.01761252446184 1.97651663405088
-5.84148727984345 2.21135029354207
-5.66536203522505 2.44618395303327
-5.48923679060665 2.68101761252446
-5.31311154598826 2.91585127201565
-5.13698630136986 3.15068493150685
-4.96086105675147 3.38551859099804
-4.78473581213307 3.62035225048924
-4.60861056751468 3.85518590998043
-4.43248532289628 4.09001956947162
-4.25636007827789 4.32485322896282
-4.08023483365949 4.55968688845401
-3.9041095890411 4.7945205479452
-3.7279843444227 5.0293542074364
-3.55185909980431 5.26418786692759
-3.37573385518591 5.49902152641879
-3.19960861056752 5.73385518590998
-3.02348336594912 5.96868884540117
-2.84735812133072 6.20352250489237
-2.67123287671233 6.43835616438356
-2.49510763209393 6.67318982387475
-2.31898238747554 6.90802348336595
-2.14285714285714 7.14285714285714
-1.96673189823875 7.37769080234834
-1.79060665362035 7.61252446183953
-1.61448140900196 7.84735812133072
-1.43835616438356 8.08219178082192
-1.26223091976517 8.31702544031311
-1.08610567514677 8.5518590998043
-0.90998043052838 8.7866927592955
-0.73385518590998 9.02152641878669
-0.55772994129159 9.25636007827789
-0.38160469667319 9.49119373776908
-0.2054794520548 9.72602739726027
-0.0293542074364002 9.96086105675147
0.146771037182 10.1956947162427
0.32289628180039 10.4305283757339
0.49902152641879 10.665362035225
0.67514677103718 10.9001956947162
0.85127201565558 11.1350293542074
1.02739726027397 11.3698630136986
1.20352250489237 11.6046966731898
1.37964774951076 11.839530332681
1.55577299412916 12.0743639921722
1.73189823874755 12.3091976516634
1.90802348336595 12.5440313111546
2.08414872798434 12.7788649706458
2.26027397260274 13.013698630137
2.43639921722113 13.2485322896282
2.61252446183953 13.4833659491194
2.78864970645792 13.7181996086106
2.96477495107632 13.9530332681018
3.14090019569472 14.187866927593
3.31702544031311 14.4227005870841
3.49315068493151 14.6575342465753
3.6692759295499 14.8923679060665
3.84540117416829 15.1272015655577
4.02152641878669 15.3620352250489
4.19765166340509 15.5968688845401
4.37377690802348 15.8317025440313
4.54990215264188 16.0665362035225
4.72602739726027 16.3013698630137
4.90215264187867 16.5362035225049
5.0782778864971 16.7710371819961
5.2544031311155 17.0058708414873
5.4305283757339 17.2407045009785
5.6066536203523 17.4755381604697
5.7827788649706 17.7103718199609
5.958904109589 17.9452054794521
6.1350293542074 18.1800391389432
6.3111545988258 18.4148727984344
6.4872798434442 18.6497064579256
6.6634050880626 18.8845401174168
6.839530332681 19.119373776908
7.0156555772994 19.3542074363992
7.1917808219178 19.5890410958904
7.3679060665362 19.8238747553816
7.5440313111546 20.0587084148728
7.720156555773 20.293542074364
7.8962818003914 20.5283757338552
8.0724070450098 20.7632093933464
8.2485322896282 20.9980430528376
8.4246575342466 21.2328767123288
8.600782778865 21.46771037182
8.7769080234834 21.7025440313112
8.9530332681018 21.9373776908023
9.1291585127202 22.1722113502935
9.3052837573386 22.4070450097847
9.4814090019569 22.6418786692759
9.6575342465753 22.8767123287671
9.8336594911937 23.1115459882583
10.0097847358121 23.3463796477495
10.1859099804305 23.5812133072407
10.3620352250489 23.8160469667319
10.5381604696673 24.0508806262231
10.7142857142857 24.2857142857143
10.8904109589041 24.5205479452055
11.0665362035225 24.7553816046967
11.2426614481409 24.9902152641879
11.4187866927593 25.2250489236791
11.5949119373777 25.4598825831703
11.7710371819961 25.6947162426614
11.9471624266145 25.9295499021526
12.1232876712329 26.1643835616438
12.2994129158513 26.399217221135
12.4755381604697 26.6340508806262
12.6516634050881 26.8688845401174
12.8277886497065 27.1037181996086
13.0039138943249 27.3385518590998
13.1800391389432 27.573385518591
13.3561643835616 27.8082191780822
13.53228962818 28.0430528375734
13.7084148727984 28.2778864970646
13.8845401174168 28.5127201565558
14.0606653620352 28.747553816047
14.2367906066536 28.9823874755382
14.412915851272 29.2172211350294
14.5890410958904 29.4520547945205
14.7651663405088 29.6868884540117
14.9412915851272 29.9217221135029
15.1174168297456 30.1565557729941
15.293542074364 30.3913894324853
15.4696673189824 30.6262230919765
15.6457925636008 30.8610567514677
15.8219178082192 31.0958904109589
15.9980430528376 31.3307240704501
16.174168297456 31.5655577299413
16.3502935420744 31.8003913894325
16.5264187866928 32.0352250489237
16.7025440313112 32.2700587084149
16.8786692759295 32.5048923679061
17.0547945205479 32.7397260273973
17.2309197651663 32.9745596868885
17.4070450097847 33.2093933463796
17.5831702544031 33.4442270058708
17.7592954990215 33.679060665362
17.9354207436399 33.9138943248532
18.1115459882583 34.1487279843444
18.2876712328767 34.3835616438356
18.4637964774951 34.6183953033268
18.6399217221135 34.853228962818
18.8160469667319 35.0880626223092
18.9921722113503 35.3228962818004
19.1682974559687 35.5577299412916
19.3444227005871 35.7925636007828
19.5205479452055 36.027397260274
19.6966731898239 36.2622309197652
19.8727984344423 36.4970645792564
20.0489236790607 36.7318982387476
20.2250489236791 36.9667318982387
20.4011741682975 37.2015655577299
20.5772994129158 37.4363992172211
20.7534246575342 37.6712328767123
20.9295499021526 37.9060665362035
21.105675146771 38.1409001956947
21.2818003913894 38.3757338551859
21.4579256360078 38.6105675146771
21.6340508806262 38.8454011741683
21.8101761252446 39.0802348336595
21.986301369863 39.3150684931507
22.1624266144814 39.5499021526419
22.3385518590998 39.7847358121331
22.5146771037182 40.0195694716243
22.6908023483366 40.2544031311155
22.866927592955 40.4892367906067
23.0430528375734 40.7240704500978
23.2191780821918 40.958904109589
23.3953033268102 41.1937377690802
23.5714285714286 41.4285714285714
23.747553816047 41.6634050880626
23.9236790606654 41.8982387475538
24.0998043052838 42.133072407045
24.2759295499022 42.3679060665362
24.4520547945205 42.6027397260274
24.6281800391389 42.8375733855186
24.8043052837573 43.0724070450098
24.9804305283757 43.307240704501
25.1565557729941 43.5420743639922
25.3326810176125 43.7769080234834
25.5088062622309 44.0117416829746
25.6849315068493 44.2465753424658
25.8610567514677 44.4814090019569
26.0371819960861 44.7162426614481
26.2133072407045 44.9510763209393
26.3894324853229 45.1859099804305
26.5655577299413 45.4207436399217
26.7416829745597 45.6555772994129
26.9178082191781 45.8904109589041
27.0939334637965 46.1252446183953
27.2700587084149 46.3600782778865
27.4461839530333 46.5949119373777
27.6223091976517 46.8297455968689
27.7984344422701 47.0645792563601
27.9745596868885 47.2994129158513
28.1506849315068 47.5342465753425
28.3268101761252 47.7690802348337
28.5029354207436 48.0039138943249
28.679060665362 48.238747553816
28.8551859099804 48.4735812133072
29.0313111545988 48.7084148727984
29.2074363992172 48.9432485322896
29.3835616438356 49.1780821917808
29.559686888454 49.412915851272
29.7358121330724 49.6477495107632
29.9119373776908 49.8825831702544
30.0880626223092 50.1174168297456
30.2641878669276 50.3522504892368
30.440313111546 50.587084148728
30.6164383561644 50.8219178082192
30.7925636007828 51.0567514677104
30.9686888454012 51.2915851272016
31.1448140900196 51.5264187866928
31.320939334638 51.761252446184
31.4970645792564 51.9960861056751
31.6731898238748 52.2309197651663
31.8493150684931 52.4657534246575
32.0254403131115 52.7005870841487
32.2015655577299 52.9354207436399
32.3776908023483 53.1702544031311
32.5538160469667 53.4050880626223
32.7299412915851 53.6399217221135
32.9060665362035 53.8747553816047
33.0821917808219 54.1095890410959
33.2583170254403 54.3444227005871
33.4344422700587 54.5792563600783
33.6105675146771 54.8140900195695
33.7866927592955 55.0489236790607
33.9628180039139 55.2837573385519
34.1389432485323 55.5185909980431
34.3150684931507 55.7534246575342
34.4911937377691 55.9882583170254
34.6673189823875 56.2230919765166
34.8434442270059 56.4579256360078
35.0195694716243 56.692759295499
35.1956947162427 56.9275929549902
35.3718199608611 57.1624266144814
35.5479452054795 57.3972602739726
35.7240704500978 57.6320939334638
35.9001956947162 57.866927592955
36.0763209393346 58.1017612524462
36.252446183953 58.3365949119374
36.4285714285714 58.5714285714286
36.6046966731898 58.8062622309198
36.7808219178082 59.041095890411
36.9569471624266 59.2759295499021
37.133072407045 59.5107632093933
37.3091976516634 59.7455968688845
37.4853228962818 59.9804305283757
37.6614481409002 60.2152641878669
37.8375733855186 60.4500978473581
38.013698630137 60.6849315068493
38.1898238747554 60.9197651663405
38.3659491193738 61.1545988258317
38.5420743639922 61.3894324853229
38.7181996086106 61.6242661448141
38.894324853229 61.8590998043053
39.0704500978474 62.0939334637965
39.2465753424658 62.3287671232877
39.4227005870841 62.5636007827789
39.5988258317025 62.7984344422701
39.7749510763209 63.0332681017613
39.9510763209393 63.2681017612524
40.1272015655577 63.5029354207436
40.3033268101761 63.7377690802348
40.4794520547945 63.972602739726
40.6555772994129 64.2074363992172
40.8317025440313 64.4422700587084
41.0078277886497 64.6771037181996
41.1839530332681 64.9119373776908
41.3600782778865 65.146771037182
41.5362035225049 65.3816046966732
41.7123287671233 65.6164383561644
41.8884540117417 65.8512720156556
42.0645792563601 66.0861056751468
42.2407045009785 66.320939334638
42.4168297455969 66.5557729941292
42.5929549902153 66.7906066536203
42.7690802348337 67.0254403131115
42.945205479452 67.2602739726027
43.1213307240704 67.4951076320939
43.2974559686888 67.7299412915851
43.4735812133072 67.9647749510763
43.6497064579256 68.1996086105675
43.825831702544 68.4344422700587
44.0019569471624 68.6692759295499
44.1780821917808 68.9041095890411
44.3542074363992 69.1389432485323
44.5303326810176 69.3737769080235
44.706457925636 69.6086105675147
44.8825831702544 69.8434442270059
45.0587084148728 70.0782778864971
45.2348336594912 70.3131115459882
45.4109589041096 70.5479452054795
45.587084148728 70.7827788649706
45.7632093933464 71.0176125244618
45.9393346379648 71.252446183953
46.1154598825832 71.4872798434442
46.2915851272016 71.7221135029354
46.46771037182 71.9569471624266
46.6438356164384 72.1917808219178
46.8199608610567 72.426614481409
46.9960861056751 72.6614481409002
47.1722113502935 72.8962818003914
47.3483365949119 73.1311154598826
47.5244618395303 73.3659491193738
47.7005870841487 73.600782778865
47.8767123287671 73.8356164383562
48.0528375733855 74.0704500978474
48.2289628180039 74.3052837573385
48.4050880626223 74.5401174168297
48.5812133072407 74.7749510763209
48.7573385518591 75.0097847358121
48.9334637964775 75.2446183953033
49.1095890410959 75.4794520547945
49.2857142857143 75.7142857142857
49.4618395303327 75.9491193737769
49.6379647749511 76.1839530332681
49.8140900195695 76.4187866927593
49.9902152641879 76.6536203522505
50.1663405088063 76.8884540117417
50.3424657534246 77.1232876712329
50.5185909980431 77.3581213307241
50.6947162426614 77.5929549902153
50.8708414872798 77.8277886497064
51.0469667318982 78.0626223091976
51.2230919765166 78.2974559686888
51.399217221135 78.53228962818
51.5753424657534 78.7671232876712
51.7514677103718 79.0019569471624
51.9275929549902 79.2367906066536
52.1037181996086 79.4716242661448
52.279843444227 79.706457925636
52.4559686888454 79.9412915851272
52.6320939334638 80.1761252446184
52.8082191780822 80.4109589041096
52.9843444227006 80.6457925636008
53.160469667319 80.880626223092
53.3365949119374 81.1154598825832
53.5127201565558 81.3502935420744
53.6888454011742 81.5851272015656
53.8649706457926 81.8199608610567
54.041095890411 82.0547945205479
54.2172211350293 82.2896281800391
54.3933463796478 82.5244618395303
54.5694716242661 82.7592954990215
54.7455968688845 82.9941291585127
54.9217221135029 83.2289628180039
55.0978473581213 83.4637964774951
55.2739726027397 83.6986301369863
55.4500978473581 83.9334637964775
55.6262230919765 84.1682974559687
55.8023483365949 84.4031311154599
55.9784735812133 84.6379647749511
56.1545988258317 84.8727984344423
56.3307240704501 85.1076320939335
56.5068493150685 85.3424657534246
56.6829745596869 85.5772994129158
